Date,Time,Crop_Type,Solar_Energy_Production_kWh,Temperature_C,Rainfall_mm,Soil_Moisture_Content,Area_in_Hectares,Production_in_Tons,Crop_Yield_tons_ha,pH
3/8/2021,14:30:00,Lettuce,4.23,30.13,8.88,23.78,6.7,9.45,9.87,6.42
3/8/2021,16:45:00,Lettuce,6.9479999999999995,28.68,7.08,16.53,6.04,8.59,8.59,6.75
3/8/2021,19:15:00,Lettuce,2.754,34.03,19.64,11.77,10.97,11.19,5.48,6.28
3/8/2021,21:30:00,Lettuce,0,29.75,16.34,17.53,9.52,9.54,8.45,6.7
4/8/2021,0:00:00,Lettuce,0,33.31,13.6,14.41,7.05,22.74,4.43,6.63
4/8/2021,2:30:00,Lettuce,0,32.57,0.89,12.11,4.74,21.32,14.2,6.01
4/8/2021,4:45:00,Lettuce,0,33.41,19.05,12.97,10.79,18.87,7.01,6.56
4/8/2021,7:15:00,Lettuce,6.345,29.01,6.02,19.36,11.1,15.64,13.79,6.68
4/8/2021,9:30:00,Lettuce,4.545,33.2,12.94,18.17,3.6,8.97,6.98,6.93
4/8/2021,12:00:00,Lettuce,4.59,35.43,19.25,17.73,8.55,21.6,6.45,6.16
4/8/2021,14:30:00,Lettuce,3.9960000000000004,32.06,16.11,13.04,6.35,20.29,7.9,6.45
4/8/2021,16:45:00,Lettuce,4.356,28.16,16.48,9.44,13.6,13.47,12.41,6.04
4/8/2021,19:15:00,Lettuce,5.175,35,1.32,12.46,11.38,11.04,11.4,6.59
4/8/2021,21:30:00,Lettuce,0,30.18,4.35,13.59,12.49,20.43,9.78,6.8
5/8/2021,0:00:00,Lettuce,0,29.85,3.85,19.29,5.05,17.8,11.26,6.24
5/8/2021,2:30:00,Lettuce,0,33.12,19.61,14.09,9.64,21.99,8.03,6.74
5/8/2021,4:45:00,Lettuce,0,33.54,11.08,19.1,8.59,21.13,6.47,6.84
5/8/2021,7:15:00,Lettuce,4.329,30.8,13.52,11.99,7.63,15.13,12.03,6.33
5/8/2021,9:30:00,Lettuce,7.443,36.42,2.92,18.79,5.34,5.42,5.33,6.22
5/8/2021,12:00:00,Lettuce,3.006,28.45,15.89,9.51,13.41,16.66,6.05,6.22
5/8/2021,14:30:00,Lettuce,4.032000000000001,34.01,13.1,13,9.42,4.23,11.32,6.86
5/8/2021,16:45:00,Lettuce,2.898,28.05,15.46,13.18,5.6,19.25,7.8,6.14
5/8/2021,19:15:00,Lettuce,3.114,34.81,13.26,8.05,5.12,14.2,9.58,6.93
5/8/2021,21:30:00,Lettuce,0,31.42,8.45,13.27,11.34,9.84,11.4,6.66
6/8/2021,0:00:00,Lettuce,0,37.25,11.35,20.02,9.84,13.48,11.43,6.31
6/8/2021,2:30:00,Lettuce,0,32.43,8.25,18.95,2.47,9.24,10.89,6.29
6/8/2021,4:45:00,Lettuce,0,33.81,8.59,13.78,8.14,15.1,10.92,6.24
6/8/2021,7:15:00,Lettuce,3.042,36.28,12.42,11.24,7.4,3.99,10.14,6.15
6/8/2021,9:30:00,Lettuce,6.363,28.54,16.73,15.92,7.45,11.26,6.07,6.27
6/8/2021,12:00:00,Lettuce,3.564,32.54,0.08,17.59,10.38,13.58,7.65,6.91
6/8/2021,14:30:00,Lettuce,7.551000000000001,36.95,18.25,19.06,9.12,11.98,11.37,6.03
6/8/2021,16:45:00,Lettuce,3.7710000000000004,32.91,17.78,14.25,8.99,21.27,9.51,6.91
6/8/2021,19:15:00,Lettuce,7.443,35.61,15.87,19.81,5.57,20.87,8.32,6.94
6/8/2021,21:30:00,Lettuce,0,30.72,8.43,6.99,9.32,4.94,11.16,6.63
7/8/2021,0:00:00,Lettuce,0,34.36,4.68,11.28,4.69,10.05,13.94,6.74
7/8/2021,2:30:00,Lettuce,0,29.19,5.85,17.29,6.24,17.89,12.34,6.64
7/8/2021,4:45:00,Lettuce,0,33.4,0.97,11.56,12.23,5.91,6.94,6.53
7/8/2021,7:15:00,Lettuce,7.353,36.9,7.12,16.7,5.87,11.43,11.84,6.38
7/8/2021,9:30:00,Lettuce,5.283,36.74,1.65,16.7,5.74,13.98,3.35,6.32
7/8/2021,12:00:00,Lettuce,6.543,32.35,16.47,14.06,8.61,11.4,10.79,6.17
7/8/2021,14:30:00,Lettuce,7.695000000000001,32.47,4.45,16.87,11.7,14.59,12.42,6.08
7/8/2021,16:45:00,Lettuce,5.049,33.13,13.22,13.45,9.84,10.27,5.43,6.49
7/8/2021,19:15:00,Lettuce,3.564,34.75,4.99,14.3,13.19,3.91,12.09,6.02
7/8/2021,21:30:00,Lettuce,0,33.57,11.59,16.23,6.84,12.64,10.21,6.76
8/8/2021,0:00:00,Lettuce,0,31.22,0.02,19.29,8.91,13.81,11.95,6.07
8/8/2021,2:30:00,Lettuce,0,35.9,1.18,18.56,8.02,18.68,12.87,6.04
8/8/2021,4:45:00,Lettuce,0,35.38,1.03,16.78,6.88,5.9,6.54,6.22
8/8/2021,7:15:00,Lettuce,6.057,33.23,2.51,13.55,13.45,14.6,10.96,6.46
8/8/2021,9:30:00,Lettuce,5.022,29.86,14.56,10.7,11.76,16.73,11.01,6.53
8/8/2021,12:00:00,Lettuce,3.2760000000000002,28.52,2.08,15.91,9.21,21.76,5.43,6.19
8/8/2021,14:30:00,Lettuce,4.788,28.18,19.47,19.15,9.31,8.12,9.92,6.28
8/8/2021,16:45:00,Lettuce,5.535,37.99,13.81,13.45,5.97,16.93,7.28,6.52
8/8/2021,19:15:00,Lettuce,4.680000000000001,30.82,16.97,22.14,9.69,19.36,11.63,6.06
8/8/2021,21:30:00,Lettuce,0,28.73,17.05,12.3,9.92,6.16,9.44,6.67
9/8/2021,0:00:00,Lettuce,0,31.5,17.01,10.15,8.65,20.78,7.47,6.3
9/8/2021,2:30:00,Lettuce,0,28.89,18.1,16,11.12,22.79,13.25,6.05
9/8/2021,4:45:00,Lettuce,0,35.66,10.92,17.72,7.76,10.86,12.14,6.14
9/8/2021,7:15:00,Lettuce,6.696000000000001,34.71,10.22,12.09,11.51,17.27,3.41,6.05
9/8/2021,9:30:00,Lettuce,7.173,36.46,15.06,17.15,5.75,15.64,13.02,6.23
9/8/2021,12:00:00,Lettuce,2.727,31.84,4.26,14.02,10.85,20.09,11.27,6.21
9/8/2021,14:30:00,Lettuce,5.265,31.85,2.07,16.25,6.56,10.21,12.63,6.08
9/8/2021,16:45:00,Lettuce,3.42,31.04,14.89,10.23,3.65,4.37,7.06,6.76
9/8/2021,19:15:00,Lettuce,3.87,34.26,17.62,13.33,10.52,15.9,7.84,6
9/8/2021,21:30:00,Lettuce,0,36.9,5.06,17.47,9.3,20.53,11.5,6.97
10/8/2021,0:00:00,Lettuce,0,33.32,1.1,8.19,5.22,22.83,4.94,6.35
10/8/2021,2:30:00,Lettuce,0,31.6,0.75,15.69,12.5,19.68,8.35,6.29
10/8/2021,4:45:00,Lettuce,0,35.26,11.34,15.59,6.93,6.42,8.96,6.34
10/8/2021,7:15:00,Lettuce,7.29,33.97,12.8,13.65,11.67,16.91,6.73,6.8
10/8/2021,9:30:00,Lettuce,6.012,37.53,5.93,14.59,9.39,21.98,8.93,6.84
10/8/2021,12:00:00,Lettuce,5.337,36.75,12.01,18.04,10.64,15.05,4.91,6.18
10/8/2021,14:30:00,Lettuce,4.5,34.73,18.61,18.2,8.22,10.87,5.59,6.49
10/8/2021,16:45:00,Lettuce,6.165,28.16,11.87,18.88,7.1,22.67,11.33,6.67
10/8/2021,19:15:00,Lettuce,3.6270000000000002,31.54,12.93,12.85,9.37,20.54,9.37,6.66
10/8/2021,21:30:00,Lettuce,0,32.97,19.88,17.3,8.64,17.68,5.07,6.24
11/8/2021,0:00:00,Lettuce,0,29.62,8.99,16.53,5.64,13.17,12.39,6.36
11/8/2021,2:30:00,Lettuce,0,33.17,8.92,20.45,10.9,10.84,10.7,6.79
11/8/2021,4:45:00,Lettuce,0,31.14,15.52,7.67,6.51,22.53,9.61,6.62
11/8/2021,7:15:00,Lettuce,6.9479999999999995,30.67,5.83,20.29,11.79,22.08,5.65,6.24
11/8/2021,9:30:00,Lettuce,4.869000000000001,35.6,1.79,10.62,7.63,15.57,9.94,6.33
11/8/2021,12:00:00,Lettuce,4.689,33.4,7.92,11.83,5.5,13.72,8.31,6.85
11/8/2021,14:30:00,Lettuce,5.283,35.82,0.93,15.66,6.6,21.48,4.37,6.54
11/8/2021,16:45:00,Lettuce,4.32,37.76,17.99,13.56,9.7,18.47,11.02,6.29
11/8/2021,19:15:00,Lettuce,5.742,29.36,15.14,21.78,9.79,15.52,8.27,6.84
11/8/2021,21:30:00,Lettuce,0,30.86,0.13,11.62,12.81,17.68,11.66,6.85
12/8/2021,0:00:00,Lettuce,0,29.81,10.33,18.62,5.64,19.41,11.7,6.05
12/8/2021,2:30:00,Lettuce,0,29.65,7.93,12.22,10.49,5.23,5.97,6.86
12/8/2021,4:45:00,Lettuce,0,29.85,8.42,18.57,8.73,10.63,7.52,6.45
12/8/2021,7:15:00,Lettuce,3.8429999999999995,34.39,16.65,12.37,9.36,11.28,6.79,6.83
12/8/2021,9:30:00,Lettuce,5.445,33.88,4.02,15.71,5.45,17.47,9.23,6.65
12/8/2021,12:00:00,Lettuce,8.082,34.24,10.56,19.28,11.82,16.37,8.68,6.99
12/8/2021,14:30:00,Lettuce,3.0690000000000004,29.89,15.49,11.26,13.99,17.24,10.5,6.01
12/8/2021,16:45:00,Lettuce,3.006,28.39,2.18,14.44,8.61,6.86,8.05,6.71
12/8/2021,19:15:00,Lettuce,5.445,35.08,5,11.07,5.87,21.91,7.24,6.76
12/8/2021,21:30:00,Lettuce,0,30.04,0.84,13.55,7.32,9.86,5.38,6.98
13/8/2021,0:00:00,Lettuce,0,35.67,11.94,18.25,6.98,14.29,11.87,6.63
13/8/2021,2:30:00,Lettuce,0,29.96,11.77,9.88,6.98,13.64,6.89,6.73
13/8/2021,4:45:00,Lettuce,0,36.04,7.31,17.55,10.69,21.82,7.15,6.93
13/8/2021,7:15:00,Lettuce,3.8789999999999996,35.87,18.63,17.43,7.49,3.1,9.33,6.99
13/8/2021,9:30:00,Lettuce,2.943,35.7,0.49,10.53,10.85,20.79,10.84,6.73
13/8/2021,12:00:00,Lettuce,4.275,32.29,12.97,13.4,8.32,24.68,8.11,6.79
13/8/2021,14:30:00,Lettuce,6.7410000000000005,37.44,13.01,19.27,10.12,15.23,11.26,6.79
13/8/2021,16:45:00,Lettuce,5.193,31.38,10.13,14.41,5.68,12.41,13.92,6.5
13/8/2021,19:15:00,Lettuce,7.497,29.9,14.98,10.16,11.46,14.19,8.01,6.54
13/8/2021,21:30:00,Lettuce,0,28.63,2.42,12.99,6.31,13.55,4.34,6.36
14/8/2021,0:00:00,Lettuce,0,34.26,15.95,13.95,10.96,21.23,11.51,6.48
14/8/2021,2:30:00,Lettuce,0,32.78,8.62,15.98,6.35,3.43,10.23,6.93
14/8/2021,4:45:00,Lettuce,0,37.56,6.12,12.13,9,14.92,4.54,6.78
14/8/2021,7:15:00,Lettuce,4.158,33.69,9.2,12.89,8.31,12.31,14.43,6.79
14/8/2021,9:30:00,Lettuce,7.155,35.83,8.85,15.49,5.9,10.22,11.06,6.15
14/8/2021,12:00:00,Lettuce,7.056,32.01,14.52,19.08,4.21,5.48,4.56,6.71
14/8/2021,14:30:00,Lettuce,5.346,30.08,12.07,14.27,7.33,13.08,8.65,6.75
14/8/2021,16:45:00,Lettuce,5.283,36.44,6.96,18.58,7.31,16.92,12.09,6.29
14/8/2021,19:15:00,Lettuce,5.913,33.22,11.71,16.85,6.83,5.62,7.52,6.48
14/8/2021,21:30:00,Lettuce,0,37.85,11.16,21.89,7.82,10.66,7.48,6.88
15/8/2021,0:00:00,Lettuce,0,28.33,10.47,17.96,5.05,17.95,9.46,6.44
15/8/2021,2:30:00,Lettuce,0,37.45,17.75,13.1,9.09,15.07,12.38,6.85
15/8/2021,4:45:00,Lettuce,0,28.01,8.17,13.49,14.95,16.02,11.88,6.83
15/8/2021,7:15:00,Lettuce,6.687,30.57,19.16,13.3,2.79,7.25,9.7,6.1
15/8/2021,9:30:00,Lettuce,6.66,32.56,3.18,18.74,12.23,21.96,11.71,6.23
15/8/2021,12:00:00,Lettuce,3.4290000000000003,33.76,14.91,15.26,9.56,15.46,7.51,6.04
15/8/2021,14:30:00,Lettuce,4.86,35.7,15.06,20.47,12.79,13.92,7.28,6.26
15/8/2021,16:45:00,Lettuce,4.329,30.2,0.22,18.59,6.72,22.25,6.67,6.04
15/8/2021,19:15:00,Lettuce,5.4990000000000006,33.3,18.02,17.28,9.13,19.84,7.03,6.1
15/8/2021,21:30:00,Lettuce,0,33.84,4.47,19.73,12.58,17.82,11.3,6.63
16/8/2021,0:00:00,Lettuce,0,36.58,3.23,20.29,6.04,8.83,9.09,6.08
16/8/2021,2:30:00,Lettuce,0,36.7,9.95,13.79,9.45,12.19,6.32,6.81
16/8/2021,4:45:00,Lettuce,0,30.53,16.34,16.22,12.41,10.41,9.16,6.44
16/8/2021,7:15:00,Lettuce,4.275,36.11,8.3,14.03,11.28,16.36,11.84,6.23
16/8/2021,9:30:00,Lettuce,7.155,33.64,7.14,17.82,7.29,19.47,8.43,6.44
16/8/2021,12:00:00,Lettuce,6.885000000000001,30.38,9.16,11.32,8.91,15.94,12.23,6.75
16/8/2021,14:30:00,Lettuce,4.742999999999999,33.56,7.91,15.81,11.12,16.53,6.45,6.1
16/8/2021,16:45:00,Lettuce,7.407000000000001,36.13,15.8,13.09,12.19,18.24,8.16,6.31
16/8/2021,19:15:00,Lettuce,3.294,33.07,1.19,13.37,5.75,6.61,11.79,6.88
16/8/2021,21:30:00,Lettuce,0,31.92,17.58,18.49,9.46,16.98,13.34,6.77
17/8/2021,0:00:00,Lettuce,0,30.4,10.17,13.43,13.22,23.1,10.69,6.75
17/8/2021,2:30:00,Lettuce,0,36.03,18.49,11.97,11.86,17.59,10.96,6.09
17/8/2021,4:45:00,Lettuce,0,33.77,16.92,23.44,9.94,10.76,6.03,6.98
17/8/2021,7:15:00,Lettuce,7.407000000000001,31.46,16.61,21.06,12.57,20.67,10.84,6.52
17/8/2021,9:30:00,Lettuce,5.409,32.41,4.16,16.09,12.73,22.25,5.65,6.97
17/8/2021,12:00:00,Lettuce,3.159,36.82,19.96,11.23,8.95,10.05,5.76,6.77
17/8/2021,14:30:00,Lettuce,7.0649999999999995,28.27,16.72,17.03,13.11,8,13.73,6.95
17/8/2021,16:45:00,Lettuce,4.203,30.32,8.22,20.24,6.68,5.42,9.39,6.19
17/8/2021,19:15:00,Lettuce,5.085000000000001,29.56,12.36,10.72,13.41,16.72,4.26,6.42
17/8/2021,21:30:00,Lettuce,0,32.61,1.61,16.24,13.57,11.89,11.3,6.11
18/8/2021,0:00:00,Lettuce,0,30.58,13.04,16.14,12.02,20.11,10.82,6.17
18/8/2021,2:30:00,Lettuce,0,35.82,16.87,7.08,13.04,8.26,6.78,6.77
18/8/2021,4:45:00,Lettuce,0,30.71,13.85,9.28,9.02,13.57,10.37,6.24
18/8/2021,7:15:00,Lettuce,5.013000000000001,37.85,16.91,13.45,3.99,13.46,4.77,6.88
18/8/2021,9:30:00,Lettuce,7.749,34.48,10.81,13.69,11.47,4.73,7.5,6.39
18/8/2021,12:00:00,Lettuce,6.273,33.65,14.08,14.46,11.61,16.37,9.78,6.92
18/8/2021,14:30:00,Lettuce,7.308,31.66,7.77,15.83,7.74,16.49,11.33,6.54
18/8/2021,16:45:00,Lettuce,3.258,30.9,2.45,19.93,10.83,10.09,12.1,6.47
18/8/2021,19:15:00,Lettuce,3.861,35.47,6.75,11.72,7.61,15.91,7.69,6.02
18/8/2021,21:30:00,Lettuce,0,36.68,8.96,18.78,12.49,9.34,12.42,6.74
19/8/2021,0:00:00,Lettuce,0,37.36,15.28,14.13,13.51,5.75,3.25,6.69
19/8/2021,2:30:00,Lettuce,0,36.98,18.36,16.64,6.2,14.34,5.34,6.76
19/8/2021,4:45:00,Lettuce,0,33.74,13.76,18.34,6.2,20.6,5.6,6.81
19/8/2021,7:15:00,Lettuce,7.272,30.1,19.65,14.15,5.67,20.21,9.83,6.05
19/8/2021,9:30:00,Lettuce,7.425,32.52,14.56,11.03,6.39,8.03,4.24,6.98
19/8/2021,12:00:00,Lettuce,3.1050000000000004,31.54,16.71,9.23,7.7,6.28,9.5,6.36
19/8/2021,14:30:00,Lettuce,7.389000000000001,29.43,19.67,9.94,4.8,8.92,9.18,6.33
19/8/2021,16:45:00,Lettuce,7.497,36.1,8.08,20.28,9.01,8.26,11.79,6.88
19/8/2021,19:15:00,Lettuce,7.236,33.47,3.74,12.63,6.14,10.41,6.48,6.63
19/8/2021,21:30:00,Lettuce,0,33.24,19.85,21.98,7.76,9.07,4.37,6.07
20/8/2021,0:00:00,Lettuce,0,35.47,5.86,11.61,4.53,10.37,6.86,6.68
20/8/2021,2:30:00,Lettuce,0,36.91,12.34,16.47,4.09,7.77,4.8,6.45
20/8/2021,4:45:00,Lettuce,0,35.71,10.14,16.25,11.81,4.57,5.9,6.85
20/8/2021,7:15:00,Lettuce,7.8660000000000005,34.03,17.78,9.83,6.79,14.79,6.45,6.29
20/8/2021,9:30:00,Lettuce,3.753,34.5,10.63,14.64,5.44,8.61,11.18,6.82
20/8/2021,12:00:00,Lettuce,6.66,28.78,5.87,15.11,5.82,16.48,9.47,6.37
20/8/2021,14:30:00,Lettuce,3.456,34.72,16.78,16.24,7.14,14.49,7.99,6.28
20/8/2021,16:45:00,Lettuce,6.705,30.14,13.86,19.22,7.62,13.27,7.42,6.94
20/8/2021,19:15:00,Lettuce,7.416,35.65,13.75,14.89,3.78,11.03,7.16,6.7
20/8/2021,21:30:00,Lettuce,0,36.42,12.83,19.41,6.6,16.9,7.31,6.23
21/8/2021,0:00:00,Lettuce,0,30.71,14.55,13.73,3.89,5.54,4.81,6.9
21/8/2021,2:30:00,Lettuce,0,33.64,1.97,18.34,9.51,15.3,11.33,6.36
21/8/2021,4:45:00,Lettuce,0,33.27,8.91,10.77,5.76,20.3,10.81,6.01
21/8/2021,7:15:00,Lettuce,3.285,35.37,13.6,15.39,5.96,5.05,7.28,6.79
21/8/2021,9:30:00,Lettuce,4.473,31.56,12.34,16.53,8.46,22.22,9.83,6.12
21/8/2021,12:00:00,Lettuce,5.481,33.62,2.43,13.6,11.95,15.8,10.18,6.24
21/8/2021,14:30:00,Lettuce,5.085000000000001,36.21,5.48,15.64,6.64,12.43,9.58,6.61
21/8/2021,16:45:00,Lettuce,4.617,32.58,7.55,18.43,8.96,22.2,10.63,6.12
21/8/2021,19:15:00,Lettuce,3.204,35.64,13.68,18.25,8.76,8.83,10.99,6.48
21/8/2021,21:30:00,Lettuce,0,37.46,0.22,17.08,10.08,19.57,14.2,6.41
22/8/2021,0:00:00,Lettuce,0,32.47,13.28,13.27,11.34,17.2,4.8,6.43
22/8/2021,2:30:00,Lettuce,0,33.03,9.23,16.54,6.03,11.18,11.83,6.04
22/8/2021,4:45:00,Lettuce,0,30.7,9.91,19.41,5.38,5.95,7.51,6.05
22/8/2021,7:15:00,Lettuce,3.9149999999999996,34.51,4.12,14.73,10.07,21.85,9.41,6.56
22/8/2021,9:30:00,Lettuce,3.222,37.73,1.29,17.87,10.04,19.04,8,6.61
22/8/2021,12:00:00,Lettuce,8.028,32.05,6.05,12.31,10.54,21.03,10.04,6.77
22/8/2021,14:30:00,Lettuce,5.814,32.08,9.88,20.37,13.94,10.37,5.57,6.99
22/8/2021,16:45:00,Lettuce,7.659,36.54,10.54,15.46,7.13,15.02,5.7,6.8
22/8/2021,19:15:00,Lettuce,6.867,34.81,4.96,11.13,11.45,19.29,7.94,6.35
22/8/2021,21:30:00,Lettuce,0,37.5,6.36,17.16,10.62,17.45,4.77,6.18
23/8/2021,0:00:00,Lettuce,0,34.88,9.9,10.69,5.35,16.89,12.32,6.29
23/8/2021,2:30:00,Lettuce,0,29.21,19.41,8.18,9.92,4.86,11.49,6.79
23/8/2021,4:45:00,Lettuce,0,29.74,0.11,16.38,6.1,21.04,12.57,6.75
23/8/2021,7:15:00,Lettuce,5.238,28.96,15.47,16.68,10.56,18.26,12.36,6.01
23/8/2021,9:30:00,Lettuce,6.174,30.79,3.13,20.12,10.58,17.86,12.55,6.13
23/8/2021,12:00:00,Lettuce,4.167,37.34,19.9,16.46,15.22,9.07,3.21,6.87
23/8/2021,14:30:00,Lettuce,6.813000000000001,30.35,6.16,12.23,7.76,14.47,10.62,6.92
23/8/2021,16:45:00,Lettuce,5.13,28.05,14.68,20.26,7.59,16.59,4.61,6.09
23/8/2021,19:15:00,Lettuce,5.6160000000000005,31.21,18.46,13.1,7.13,16.74,8.22,6.92
23/8/2021,21:30:00,Lettuce,0,30.49,10.25,11.18,11.57,15.64,5.83,6.73
24/8/2021,0:00:00,Lettuce,0,37.94,8.99,11.65,10.25,16.65,7.94,6.22
24/8/2021,2:30:00,Lettuce,0,32.09,17.51,18.68,9.67,20.8,7.12,6.02
24/8/2021,4:45:00,Lettuce,0,32.8,18.88,16.87,12.49,7.36,10.67,6.98
24/8/2021,7:15:00,Lettuce,7.965,35.52,9.73,14.92,9.47,18.08,4.68,6.42
24/8/2021,9:30:00,Lettuce,3.249,36.44,6.05,17.93,10.87,13.51,11.27,6.73
24/8/2021,12:00:00,Lettuce,4.977,32.14,7.03,14.32,6.05,8.16,5.27,6.78
24/8/2021,14:30:00,Lettuce,6.345,31.89,13.95,19.44,10.1,7.46,10.17,6.78
24/8/2021,16:45:00,Lettuce,6.318,31.24,2.93,22.98,9.91,17.11,11.7,6.05
24/8/2021,19:15:00,Lettuce,5.166,29.91,11.39,12.9,9.28,8.33,12.3,6.48
24/8/2021,21:30:00,Lettuce,0,33.38,14.82,15.95,8.48,19.2,4.57,6.54
25/8/2021,0:00:00,Lettuce,0,35.2,19.93,13.12,6.25,8.57,11.36,6.21
25/8/2021,2:30:00,Lettuce,0,34.02,17.89,16.92,12.09,11.95,11.68,6.82
25/8/2021,4:45:00,Lettuce,0,36.04,2.98,10.79,14.29,14.24,7.96,6.85
25/8/2021,7:15:00,Lettuce,5.094,37.33,1.11,15.43,4.33,10.62,9.95,6.89
25/8/2021,9:30:00,Lettuce,7.776000000000001,35.27,13.81,16.95,9.32,14.58,13.1,6.18
25/8/2021,12:00:00,Lettuce,7.0649999999999995,32.75,5.23,15.88,6.76,16.46,5.29,6.06
25/8/2021,14:30:00,Lettuce,2.817,28.18,16.1,17.05,11.34,8.5,9.92,6.25
25/8/2021,16:45:00,Lettuce,5.841,30.61,2.8,14.8,11.03,3.24,13.84,6.32
25/8/2021,19:15:00,Lettuce,2.9160000000000004,28.34,17.11,10.1,7.24,20.89,7.34,6.48
25/8/2021,21:30:00,Lettuce,0,36.85,14.22,19.72,4.92,18.05,7.21,6.12
26/8/2021,0:00:00,Lettuce,0,37.67,3.06,13.88,7.34,10.8,12.49,6.81
26/8/2021,2:30:00,Lettuce,0,36.89,2.73,12.19,7.17,5.62,13.12,6.07
26/8/2021,4:45:00,Lettuce,0,33.71,0.13,15.44,6.68,8.87,9.89,6.1
26/8/2021,7:15:00,Lettuce,5.472,36.58,3.98,16.71,8.54,18.75,9.77,6.69
26/8/2021,9:30:00,Lettuce,3.087,30.53,2.39,19.03,10.65,7.79,3.76,6.92
26/8/2021,12:00:00,Lettuce,6.471,35.25,13.19,16.2,9.21,14.83,6.9,6.83
26/8/2021,14:30:00,Lettuce,3.8520000000000003,36.63,0.09,13.17,12.88,13.54,12.72,6.64
26/8/2021,16:45:00,Lettuce,3.087,32.16,17.31,17.83,5,5.71,9.94,6.91
26/8/2021,19:15:00,Lettuce,3.06,28.83,2.23,12.95,9.2,10.25,8.38,6.22
26/8/2021,21:30:00,Lettuce,0,35.8,11.4,19.48,11.49,12.92,11.85,6.61
27/8/2021,0:00:00,Lettuce,0,29.99,5.46,18.6,10.86,10.12,5.08,6.98
27/8/2021,2:30:00,Lettuce,0,34.52,10.11,11.3,7.59,9.23,7.02,6.51
27/8/2021,4:45:00,Lettuce,0,28.77,2.81,9.3,6.95,8.23,9.87,6.37
27/8/2021,7:15:00,Lettuce,6.075,33.66,9.19,10.32,10.28,12.13,11.75,6.72
27/8/2021,9:30:00,Lettuce,5.121,30.12,19.9,15.13,7.19,4.02,8.61,6.98
27/8/2021,12:00:00,Lettuce,5.301,31.85,10.37,10.53,9.28,11.27,10.39,6.73
27/8/2021,14:30:00,Lettuce,7.8660000000000005,30.11,2.06,12.16,10.8,15.13,11.12,6.26
27/8/2021,16:45:00,Lettuce,5.139,30.88,11.51,16.81,6.16,4.95,9.41,6.26
27/8/2021,19:15:00,Lettuce,5.022,31.52,14.87,21.07,9.17,15.48,12.16,6.28
27/8/2021,21:30:00,Lettuce,0,31.82,5.53,13.57,6.53,17.03,11.24,6.01
28/8/2021,0:00:00,Lettuce,0,33.48,11.62,13.51,6.02,10.55,11.92,6.61
28/8/2021,2:30:00,Lettuce,0,31.32,16.97,14.52,5.35,22.97,9.43,6.85
28/8/2021,4:45:00,Lettuce,0,35.03,11.14,16.75,10.15,7.48,4.58,6.01
28/8/2021,7:15:00,Lettuce,4.446000000000001,29.02,16.4,16.14,6.26,21.05,9.53,6.87
28/8/2021,9:30:00,Lettuce,7.551000000000001,35.48,19.44,12.25,8.19,21.32,5.34,6.67
28/8/2021,12:00:00,Lettuce,3.7800000000000002,33.31,12.64,18.98,4.63,12.76,10.11,6.06
28/8/2021,14:30:00,Lettuce,7.416,30.59,16.28,13.93,10.9,10.65,13.78,6.26
28/8/2021,16:45:00,Lettuce,7.938000000000001,34.85,6.37,16.63,5.17,10.98,8.68,6.91
28/8/2021,19:15:00,Lettuce,3.024,29.61,18.02,12.42,12.26,14.88,10.85,7
28/8/2021,21:30:00,Lettuce,0,34.13,8.39,12.37,9.1,3.49,6.33,6.28
29/8/2021,0:00:00,Lettuce,0,36.17,2.05,17.18,13.53,3.85,11.95,6.35
29/8/2021,2:30:00,Lettuce,0,36.35,0.84,19.43,6.93,9.86,6.98,6
29/8/2021,4:45:00,Lettuce,0,31.84,11.44,13.52,9.83,8.72,10.39,6.03
29/8/2021,7:15:00,Lettuce,4.617,37.59,16.62,10.32,8.24,20.03,11.09,6.63
29/8/2021,9:30:00,Lettuce,6.795,37.59,18.27,11.83,7.65,19.75,9.18,6.36
29/8/2021,12:00:00,Lettuce,4.959,35.71,6.32,19.69,6.11,13.06,5.9,6.9
29/8/2021,14:30:00,Lettuce,2.799,28.26,8.98,18.2,7.37,18.71,11.56,6.06
29/8/2021,16:45:00,Lettuce,7.479000000000001,30.09,1.65,8.73,5.84,13.53,8.87,6.4
29/8/2021,19:15:00,Lettuce,5.166,30.36,14.54,10.96,4.95,5.53,10.09,6.16
29/8/2021,21:30:00,Lettuce,0,36.13,15.92,16.74,7.99,6.1,10.23,6.07
30/8/2021,0:00:00,Lettuce,0,29.77,18.62,16.21,6.81,8.69,8.29,6.76
30/8/2021,2:30:00,Lettuce,0,29.02,18.04,15.78,11.82,23.91,8.21,6.52
30/8/2021,4:45:00,Lettuce,0,33.36,19.27,18.11,4,11.15,8.24,6.72
30/8/2021,7:15:00,Lettuce,4.527,37.85,6.4,12.06,10.07,7.66,7,6.14
30/8/2021,9:30:00,Lettuce,7.119000000000001,30.37,4.4,20.56,5.13,6.26,7.72,6.28
30/8/2021,12:00:00,Lettuce,4.05,37.73,2.99,15.97,9.04,19.5,10.52,6.33
30/8/2021,14:30:00,Lettuce,4.248,37.31,6.15,15.34,9.24,13.47,7.19,6.59
30/8/2021,16:45:00,Lettuce,2.7720000000000002,34.5,0.62,16.06,6.33,21.84,9,6.42
30/8/2021,19:15:00,Lettuce,5.904,32.56,3.41,19.46,11.84,15.27,12.52,6.95
